doc_id,article_uri,author_name,author_order,author_slug
960337,http://idearq.org/resource/article/960337,Amelia del Carmen Rodríguez Rodríguez,1,amelia_del_carmen_rodriguez_rodriguez
960337,http://idearq.org/resource/article/960337,Riker Yll Aguirre,2,riker_yll_aguirre
958519,http://idearq.org/resource/article/958519,"Cabré Aguiló, Juan, Cerralbo, Enrique Aguilera y Gamboa",1,cabre_aguilo_juan_cerralbo_enrique_aguilera_y_gamboa
959461,http://idearq.org/resource/article/959461,Hugo Obermaier,1,hugo_obermaier
959461,http://idearq.org/resource/article/959461,Henri Breuil,2,henri_breuil
958846,http://idearq.org/resource/book/958846,Juan B. Porcar,1,juan_b_porcar
958846,http://idearq.org/resource/book/958846,Hugo Obermaier,2,hugo_obermaier
958846,http://idearq.org/resource/book/958846,Enrique Breuil,3,enrique_breuil
958846,http://idearq.org/resource/book/958846,Sección de Excavaciones Junta Superior del Tesoro Artístico,4,seccion_de_excavaciones_junta_superior_del_tesoro_artistico
960106,http://idearq.org/resource/article/960106,Salvador Vilaseca Anguera,1,salvador_vilaseca_anguera
960476,http://idearq.org/resource/article/960476,Hideki IMAI,1,hideki_imai
960134,http://idearq.org/resource/book/960134,Georg Klaus Leisner,1,georg_klaus_leisner
960134,http://idearq.org/resource/book/960134,Vera Leisner,2,vera_leisner
959757,http://idearq.org/resource/book/959757,"Corrêa, A. A. Mendes, b.",1,correa_a_a_mendes_b
959757,http://idearq.org/resource/book/959757,Carlos Teixeira,2,carlos_teixeira
959460,http://idearq.org/resource/article/959460,Martín Almagro Basch,1,martin_almagro_basch
959457,http://idearq.org/resource/article/959457,Juan Bautista Porcar Ripollés,1,juan_bautista_porcar_ripolles
960122,http://idearq.org/resource/article/960122,Francisco Jordá Cerdá,1,francisco_jorda_cerda
958830,http://idearq.org/resource/article/958830,René Van Compernolle,1,rene_van_compernolle
959673,http://idearq.org/resource/article/959673,W. S. Broecker,1,w_s_broecker
959673,http://idearq.org/resource/article/959673,J. L. Kulp,2,j_l_kulp
960110,http://idearq.org/resource/article/960110,Domingo Fletcher Valls,1,domingo_fletcher_valls
960110,http://idearq.org/resource/article/960110,José Alcacer Grau,2,jose_alcacer_grau
960346,http://idearq.org/resource/article/960346,Meyer Rubin,1,meyer_rubin
960346,http://idearq.org/resource/article/960346,Corrinne Alexander,2,corrinne_alexander
959579,http://idearq.org/resource/article/959579,Harold Barker,1,harold_barker
959579,http://idearq.org/resource/article/959579,John Mackey,2,john_mackey
959731,http://idearq.org/resource/article/959731,Juan de Mata Carriazo y Arroquia,1,juan_de_mata_carriazo_y_arroquia
959731,http://idearq.org/resource/article/959731,Klaus Raddatz,2,klaus_raddatz
960216,http://idearq.org/resource/article/960216,J. Menéndez Amor,1,j_menendez_amor
960216,http://idearq.org/resource/article/960216,F. Florschütz,2,f_florschutz
959762,http://idearq.org/resource/article/959762,H. R. Crane,1,h_r_crane
959762,http://idearq.org/resource/article/959762,James B. Griffin,2,james_b_griffin
959493,http://idearq.org/resource/book/959493,Martín Almagro,1,martin_almagro
959493,http://idearq.org/resource/book/959493,Antonio Arribas,2,antonio_arribas
960351,http://idearq.org/resource/article/960351,Vicente Pascual Pérez,1,vicente_pascual_perez
959776,http://idearq.org/resource/article/959776,G. Delibrias,1,g_delibrias
959776,http://idearq.org/resource/article/959776,M. T. Guillier,2,m_t_guillier
959776,http://idearq.org/resource/article/959776,J. Labeyrie,3,j_labeyrie
959690,http://idearq.org/resource/article/959690,W. J. Callow,1,w_j_callow
959690,http://idearq.org/resource/article/959690,M. J. Baker,2,m_j_baker
959690,http://idearq.org/resource/article/959690,Geraldine I. Hassall,3,geraldine_i_hassall
959777,http://idearq.org/resource/article/959777,G. Delibrias,1,g_delibrias
959777,http://idearq.org/resource/article/959777,M. T. Guillier,2,m_t_guillier
959777,http://idearq.org/resource/article/959777,J. Labeyrie,3,j_labeyrie
959496,http://idearq.org/resource/article/959496,H. R. Crane,1,h_r_crane
959496,http://idearq.org/resource/article/959496,James B. Griffin,2,james_b_griffin
960037,http://idearq.org/resource/article/960037,William Graves,1,william_graves
960037,http://idearq.org/resource/article/960037,William H. Waldren,2,william_h_waldren
959632,http://idearq.org/resource/article/959632,G. Delibrias,1,g_delibrias
959632,http://idearq.org/resource/article/959632,M. T. Guillier,2,m_t_guillier
959632,http://idearq.org/resource/article/959632,J. Labeyrie,3,j_labeyrie
958615,http://idearq.org/resource/article/958615,J.M. García Caraves,1,j_m_garcia_caraves
958615,http://idearq.org/resource/article/958615,A. Begines,2,a_begines
960359,http://idearq.org/resource/article/960359,H. Schwabedissen,1,h_schwabedissen
960359,http://idearq.org/resource/article/960359,J. Freundlich,2,j_freundlich
960075,http://idearq.org/resource/article/960075,William H. Waldren,1,william_h_waldren
959949,http://idearq.org/resource/article/959949,Juan María Apellániz Castroviejo,1,juan_maria_apellaniz_castroviejo
959949,http://idearq.org/resource/article/959949,Armando Llanos Ortiz de Landaluze,2,armando_llanos_ortiz_de_landaluze
959949,http://idearq.org/resource/article/959949,Jaime Fariña,3,jaime_farina
958822,http://idearq.org/resource/article/958822,J. C. Vogel,1,j_c_vogel
958822,http://idearq.org/resource/article/958822,H. T. Waterbolk,2,h_t_waterbolk
958818,http://idearq.org/resource/article/958818,William H. Waldren,1,william_h_waldren
958818,http://idearq.org/resource/article/958818,J. S. Kopper,2,j_s_kopper
960135,http://idearq.org/resource/article/960135,Vera Leisner,1,vera_leisner
960135,http://idearq.org/resource/article/960135,Leonel Ribeiro,2,leonel_ribeiro
959615,http://idearq.org/resource/article/959615,James D. Buckley,1,james_d_buckley
959615,http://idearq.org/resource/article/959615,Milton A. Trautman,2,milton_a_trautman
959615,http://idearq.org/resource/article/959615,Eric H. Willis,3,eric_h_willis
958573,http://idearq.org/resource/article/958573,Juan María Apellániz Castroviejo,1,juan_maria_apellaniz_castroviejo
960157,http://idearq.org/resource/article/960157,Hans Georg Niemeyer,1,hans_georg_niemeyer
960157,http://idearq.org/resource/article/960157,Hermanfrid Schubart,2,hermanfrid_schubart
958394,http://idearq.org/resource/article/958394,Francisco Esteve Gálvez,1,francisco_esteve_galvez
959568,http://idearq.org/resource/article/959568,James D. Buckley,1,james_d_buckley
959568,http://idearq.org/resource/article/959568,Eric H. Willis,2,eric_h_willis
960068,http://idearq.org/resource/article/960068,Robert Stuckenrath,1,robert_stuckenrath
960068,http://idearq.org/resource/article/960068,Barbara Lawn,2,barbara_lawn
959456,http://idearq.org/resource/article/959456,Minze Stuiver,1,minze_stuiver
959723,http://idearq.org/resource/article/959723,Mário Cardozo,1,mario_cardozo
959610,http://idearq.org/resource/article/959610,James D. Buckley,1,james_d_buckley
959610,http://idearq.org/resource/article/959610,Eric H. Willis,2,eric_h_willis
959495,http://idearq.org/resource/article/959495,Martín Almagro Gorbea,1,martin_almagro_gorbea
959495,http://idearq.org/resource/article/959495,Martín Almagro Gorbea,1,martin_almagro_gorbea
959940,http://idearq.org/resource/article/959940,Maria Hopf,1,maria_hopf
959940,http://idearq.org/resource/article/959940,Pellicer Catalán,2,pellicer_catalan
960376,http://idearq.org/resource/article/960376,F. W. Shotton,1,f_w_shotton
960376,http://idearq.org/resource/article/960376,R. E. G. Williams,2,r_e_g_williams
959932,http://idearq.org/resource/article/959932,Maria Hopf,1,maria_hopf
958530,http://idearq.org/resource/article/958530,G. Delibrias,1,g_delibrias
958530,http://idearq.org/resource/article/958530,M. T. Guillier,2,m_t_guillier
958530,http://idearq.org/resource/article/958530,J. Labeyrie,3,j_labeyrie
960076,http://idearq.org/resource/article/960076,William H. Waldren,1,william_h_waldren
960434,http://idearq.org/resource/article/960434,J. C. Vogel,1,j_c_vogel
960434,http://idearq.org/resource/article/960434,H. T. Waterbolk,2,h_t_waterbolk
959943,http://idearq.org/resource/article/959943,Guillem Rosselló Bordoy,1,guillem_rossello_bordoy
960070,http://idearq.org/resource/article/960070,Robert Stuckenrath,1,robert_stuckenrath
960070,http://idearq.org/resource/article/960070,James E. Mielke,2,james_e_mielke
959479,http://idearq.org/resource/article/959479,Victor S. Gonçalves,1,victor_s_goncalves
958850,http://idearq.org/resource/article/958850,Juan María Apellániz Castroviejo,1,juan_maria_apellaniz_castroviejo
960067,http://idearq.org/resource/article/960067,Roy A. Schroeder,1,roy_a_schroeder
960067,http://idearq.org/resource/article/960067,Jeffrey L. Bada,2,jeffrey_l_bada
960058,http://idearq.org/resource/article/960058,C. Cantalleras,1,c_cantalleras
960058,http://idearq.org/resource/article/960058,L. Plantamayor,2,l_plantamayor
960063,http://idearq.org/resource/article/960063,J. Camps,1,j_camps
960063,http://idearq.org/resource/article/960063,Guillem Rosselló Bordoy,2,guillem_rossello_bordoy
959847,http://idearq.org/resource/article/959847,C. Gaibar-Puertas,1,c_gaibar_puertas
958851,http://idearq.org/resource/article/958851,Juan María Apellániz Castroviejo,1,juan_maria_apellaniz_castroviejo
960176,http://idearq.org/resource/article/960176,Ana María Muñoz Amilibia,1,ana_maria_munoz_amilibia
959698,http://idearq.org/resource/article/959698,G Delibrias,1,g_delibrias
959698,http://idearq.org/resource/article/959698,M T Guillier,2,m_t_guillier
959698,http://idearq.org/resource/article/959698,J Labeyrie,3,j_labeyrie
960283,http://idearq.org/resource/article/960283,R L Otlet,1,r_l_otlet
960283,http://idearq.org/resource/article/960283,B S Slade,2,b_s_slade
959681,http://idearq.org/resource/article/959681,Mariano García Rollán,1,mariano_garcia_rollan
448541,http://idearq.org/resource/article/448541,"Veny Melià, Cristóbal",1,veny_melia_cristobal
960071,http://idearq.org/resource/article/960071,MINZE STUIVER,1,minze_stuiver
960071,http://idearq.org/resource/article/960071,WILLIAM H. WALDREN,2,william_h_waldren
960164,http://idearq.org/resource/article/960164,Gerta Maass-Lndemann,1,gerta_maass_lndemann
960164,http://idearq.org/resource/article/960164,Hermanfrid Schubart,2,hermanfrid_schubart
960427,http://idearq.org/resource/article/960427,E. H. WHITTLE,1,e_h_whittle
960427,http://idearq.org/resource/article/960427,J. M. ARNAUD,2,j_m_arnaud
959875,http://idearq.org/resource/article/959875,Felipe Ruiz Fernández,1,felipe_ruiz_fernandez
959803,http://idearq.org/resource/article/959803,Alonso Zamora Canellada,1,alonso_zamora_canellada
960056,http://idearq.org/resource/article/960056,Lluís Plantalamor Massanet,1,lluis_plantalamor_massanet
959693,http://idearq.org/resource/article/959693,Alonso Zamora Canellada,1,alonso_zamora_canellada
959486,http://idearq.org/resource/article/959486,Geoffrey A. Clark,1,geoffrey_a_clark
960235,http://idearq.org/resource/article/960235,Luis de Mora-Figueroa Dingwall-Williams,1,luis_de_mora_figueroa_dingwall_williams
960064,http://idearq.org/resource/article/960064,J. Camps Coll,1,j_camps_coll
960064,http://idearq.org/resource/article/960064,Guillem Rosselló Bordoy,2,guillem_rossello_bordoy
960486,http://idearq.org/resource/article/960486,Carlos Alonso del Real y Ramos,1,carlos_alonso_del_real_y_ramos
960486,http://idearq.org/resource/article/960486,José Manuel Vázquez Varela,2,jose_manuel_vazquez_varela
958544,http://idearq.org/resource/article/958544,Martín Almagro Gorbea,1,martin_almagro_gorbea
960266,http://idearq.org/resource/article/960266,Carmen Rosa Olaria Puyoles,1,carmen_rosa_olaria_puyoles
960266,http://idearq.org/resource/article/960266,Francesc Gusi i Jener,2,francesc_gusi_i_jener
448565,http://idearq.org/resource/article/448565,"Veny Melià, Cristóbal",1,veny_melia_cristobal
960057,http://idearq.org/resource/article/960057,J. Anglada,1,j_anglada
960057,http://idearq.org/resource/article/960057,Lluís Plantalamor Massanet,2,lluis_plantalamor_massanet
960057,http://idearq.org/resource/article/960057,C.R. Larrucea,3,c_r_larrucea
448564,http://idearq.org/resource/article/448564,"López García, Pilar",4,lopez_garcia_pilar
448564,http://idearq.org/resource/article/448564,"Moure Romanillo, José Alfonso",1,moure_romanillo_jose_alfonso
448564,http://idearq.org/resource/article/448564,"Fernández-Miranda Fernández, Manuel",2,fernandez_miranda_fernandez_manuel
448564,http://idearq.org/resource/article/448564,"Morales Muñiz, Arturo",3,morales_muniz_arturo
959916,http://idearq.org/resource/article/959916,Carmen Rosa Olaria Puyoles,1,carmen_rosa_olaria_puyoles
959916,http://idearq.org/resource/article/959916,Francesc Gusi i Jener,2,francesc_gusi_i_jener
959572,http://idearq.org/resource/article/959572,Ignacio Barandiarán Maestu,1,ignacio_barandiaran_maestu
958823,http://idearq.org/resource/article/958823,Jose Aparicio Perez,1,jose_aparicio_perez
958823,http://idearq.org/resource/article/958823,Jose Vicente Martinez Perona,2,jose_vicente_martinez_perona
958823,http://idearq.org/resource/article/958823,Julian San Valero Aparisi,3,julian_san_valero_aparisi
958823,http://idearq.org/resource/article/958823,Jose Aparicio Perez,1,jose_aparicio_perez
958823,http://idearq.org/resource/article/958823,Jose Vicente Martinez Perona,2,jose_vicente_martinez_perona
958823,http://idearq.org/resource/article/958823,Julian San Valero Aparisi,3,julian_san_valero_aparisi
959494,http://idearq.org/resource/article/959494,María Josefa Almagro Gorbea,1,maria_josefa_almagro_gorbea
960260,http://idearq.org/resource/article/960260,Carmen Rosa Olaria Puyoles,1,carmen_rosa_olaria_puyoles
960282,http://idearq.org/resource/article/960282,R L Otlet,1,r_l_otlet
959814,http://idearq.org/resource/article/959814,Carmen Rosa Olaria Puyoles,1,carmen_rosa_olaria_puyoles
959919,http://idearq.org/resource/book/959919,Richard J. Harrison,1,richard_j_harrison
960097,http://idearq.org/resource/article/960097,Fernando Fernández Gómez,1,fernando_fernandez_gomez
960097,http://idearq.org/resource/article/960097,Diego Ruiz Mata,2,diego_ruiz_mata
960143,http://idearq.org/resource/article/960143,Armando Llanos Ortiz de Landaluze,1,armando_llanos_ortiz_de_landaluze
960042,http://idearq.org/resource/article/960042,Juan Llabrés Ramis,1,juan_llabres_ramis
959573,http://idearq.org/resource/article/959573,Ignacio Barandiarán Maestu,1,ignacio_barandiaran_maestu
959808,http://idearq.org/resource/article/959808,J Evin,1,j_evin
959808,http://idearq.org/resource/article/959808,G Marien,2,g_marien
959808,http://idearq.org/resource/article/959808,Ch Pachiaudi,3,ch_pachiaudi
960034,http://idearq.org/resource/article/960034,Manuel Fernández-Miranda,1,manuel_fernandez_miranda
959764,http://idearq.org/resource/article/959764,Germán Delibes de Castro,1,german_delibes_de_castro
959896,http://idearq.org/resource/article/959896,Joaquín González Echegaray,1,joaquin_gonzalez_echegaray
959896,http://idearq.org/resource/article/959896,Leslie G. Freeman,2,leslie_g_freeman
959469,http://idearq.org/resource/article/959469,Teresa Aguado Mancha,1,teresa_aguado_mancha
959469,http://idearq.org/resource/article/959469,Ana Baldomero Navarro,2,ana_baldomero_navarro
959900,http://idearq.org/resource/article/959900,William H. Waldren,1,william_h_waldren
959554,http://idearq.org/resource/article/959554,María Dolores Asquerino Fernández-Ridruejo,1,maria_dolores_asquerino_fernandez_ridruejo
960043,http://idearq.org/resource/article/960043,Víctor M. Guerrero Ayuso,1,victor_m_guerrero_ayuso
959829,http://idearq.org/resource/article/959829,María Dolores Fernández-Posse,1,maria_dolores_fernandez_posse
959809,http://idearq.org/resource/article/959809,J Evin,1,j_evin
959809,http://idearq.org/resource/article/959809,G Marien,2,g_marien
959809,http://idearq.org/resource/article/959809,C Pachiaudi,3,c_pachiaudi
958746,http://idearq.org/resource/article/958746,José Clemente Martín de la Cruz,1,jose_clemente_martin_de_la_cruz
960031,http://idearq.org/resource/article/960031,Manuel Fernández-Miranda,1,manuel_fernandez_miranda
960031,http://idearq.org/resource/article/960031,William H. Waldren,2,william_h_waldren
960011,http://idearq.org/resource/article/960011,Cosme Aguiló Adrover,1,cosme_aguilo_adrover
960011,http://idearq.org/resource/article/960011,Joan Covas Tomàs,2,joan_covas_tomas
960011,http://idearq.org/resource/article/960011,Joan Carreras Escalas,3,joan_carreras_escalas
959908,http://idearq.org/resource/article/959908,J. González Navarrete,1,j_gonzalez_navarrete
959908,http://idearq.org/resource/article/959908,C. Unguetti Alamo,2,c_unguetti_alamo
959908,http://idearq.org/resource/article/959908,Oswaldo Arteaga Matute,3,oswaldo_arteaga_matute
960182,http://idearq.org/resource/article/960182,Bernat Martí Oliver,1,bernat_marti_oliver
960182,http://idearq.org/resource/article/960182,Vicente Pascual Pérez,2,vicente_pascual_perez
960182,http://idearq.org/resource/article/960182,María Dolores Gallart Martí,3,maria_dolores_gallart_marti
960182,http://idearq.org/resource/article/960182,Pilar López García,4,pilar_lopez_garcia
960182,http://idearq.org/resource/article/960182,Manuel Pérez Ripoll,5,manuel_perez_ripoll
960182,http://idearq.org/resource/article/960182,José D. Acuña Hernández,6,jose_d_acuna_hernandez
960182,http://idearq.org/resource/article/960182,Fernando Robles Cuenca,7,fernando_robles_cuenca
959920,http://idearq.org/resource/article/959920,Gratiniano Nieto Gallo,1,gratiniano_nieto_gallo
959920,http://idearq.org/resource/article/959920,José Sánchez Meseguer,2,jose_sanchez_meseguer
959906,http://idearq.org/resource/article/959906,Manuel Ramón González Morales,1,manuel_ramon_gonzalez_morales
959906,http://idearq.org/resource/article/959906,Jesús Ángel Ortea Rato,2,jesus_angel_ortea_rato
959906,http://idearq.org/resource/article/959906,Tomás Emilio Díaz González,3,tomas_emilio_diaz_gonzalez
959906,http://idearq.org/resource/article/959906,M.C. Márquez Uría,4,m_c_marquez_uria
959906,http://idearq.org/resource/article/959906,K.C. Volman,5,k_c_volman
960523,http://idearq.org/resource/article/960523,Catalina Martínez Padilla,1,catalina_martinez_padilla
960523,http://idearq.org/resource/article/960523,Miguel Cecilio Botella López,2,miguel_cecilio_botella_lopez
959500,http://idearq.org/resource/article/959500,Martín Almagro Gorbea,1,martin_almagro_gorbea
959500,http://idearq.org/resource/article/959500,Dimas Fernández-Galiano,2,dimas_fernandez_galiano
959850,http://idearq.org/resource/article/959850,María Dolores Gallart Martí,1,maria_dolores_gallart_marti
959850,http://idearq.org/resource/article/959850,Bernat Martí Oliver,2,bernat_marti_oliver
959881,http://idearq.org/resource/article/959881,Antonio J. Gavelas,1,antonio_j_gavelas
960018,http://idearq.org/resource/article/960018,Richard Burleigh,1,richard_burleigh
960018,http://idearq.org/resource/article/960018,Juliet Clutton-Brock,2,juliet_clutton_brock
960214,http://idearq.org/resource/article/960214,Antonio de Mendoza,1,antonio_de_mendoza
960214,http://idearq.org/resource/article/960214,Fernando Molina,2,fernando_molina
960214,http://idearq.org/resource/article/960214,Oswaldo Arteaga,3,oswaldo_arteaga
960214,http://idearq.org/resource/article/960214,Pedro Aguayo,4,pedro_aguayo
958386,http://idearq.org/resource/article/958386,Joaquín González Echegaray,1,joaquin_gonzalez_echegaray
958386,http://idearq.org/resource/article/958386,Ignacio Barandiarán Maestu,2,ignacio_barandiaran_maestu
959956,http://idearq.org/resource/article/959956,M. Llongueras Campañà,1,m_llongueras_campana
959956,http://idearq.org/resource/article/959956,Pere Ferrer,2,pere_ferrer
959956,http://idearq.org/resource/article/959956,Campillo Domènec,3,campillo_domenec
959956,http://idearq.org/resource/article/959956,Araceli Martín Cólliga,4,araceli_martin_colliga
958395,http://idearq.org/resource/article/958395,Víctor Hurtado Pérez,1,victor_hurtado_perez
960036,http://idearq.org/resource/article/960036,Pepa Gasull Vilella,1,pepa_gasull_vilella
960036,http://idearq.org/resource/article/960036,Vicente Llull,2,vicente_llull
960036,http://idearq.org/resource/article/960036,María Encarna Sanahuja Yll,3,maria_encarna_sanahuja_yll
960423,http://idearq.org/resource/article/960423,José Ignacio Vegas Aramburu,1,jose_ignacio_vegas_aramburu
960053,http://idearq.org/resource/article/960053,Anne Meulengracht,1,anne_meulengracht
960053,http://idearq.org/resource/article/960053,Patrick McGovern,2,patrick_mcgovern
960053,http://idearq.org/resource/article/960053,Barbara Lawn,3,barbara_lawn
959672,http://idearq.org/resource/article/959672,Philine Kalb,1,philine_kalb
960412,http://idearq.org/resource/article/960412,Santiago Valiente Cánovas,1,santiago_valiente_canovas
960412,http://idearq.org/resource/article/960412,Isabel Rubio de Miguel,2,isabel_rubio_de_miguel
960078,http://idearq.org/resource/book/960078,William H. Waldren,1,william_h_waldren
960019,http://idearq.org/resource/article/960019,Richard Burleigh,1,richard_burleigh
960019,http://idearq.org/resource/article/960019,Keith Matthews,2,keith_matthews
960019,http://idearq.org/resource/article/960019,Janet Ambers,3,janet_ambers
958689,http://idearq.org/resource/article/958689,Richard Burleigh,1,richard_burleigh
958689,http://idearq.org/resource/article/958689,Janet Ambers,2,janet_ambers
958689,http://idearq.org/resource/article/958689,Keith Matthews,3,keith_matthews
958689,http://idearq.org/resource/article/958689,Richard Burleigh,1,richard_burleigh
958689,http://idearq.org/resource/article/958689,Janet Ambers,2,janet_ambers
958689,http://idearq.org/resource/article/958689,Keith Matthews,3,keith_matthews
959903,http://idearq.org/resource/article/959903,Manuel Ramón González Morales,1,manuel_ramon_gonzalez_morales
452725,http://idearq.org/resource/article/452725,"Veny Melià, Cristóbal",1,veny_melia_cristobal
958756,http://idearq.org/resource/article/958756,Cristóbal Veny Melía,1,cristobal_veny_melia
959898,http://idearq.org/resource/article/959898,Cecilio González-Gómez,1,cecilio_gonzalez_gomez
959898,http://idearq.org/resource/article/959898,Juan de D López-González,2,juan_de_d_lopez_gonzalez
959898,http://idearq.org/resource/article/959898,María Domingo-García,3,maria_domingo_garcia
959562,http://idearq.org/resource/article/959562,Amelia Baldeón Iñigo,1,amelia_baldeon_inigo
959562,http://idearq.org/resource/article/959562,Eduardo Berganza Gochi,2,eduardo_berganza_gochi
959562,http://idearq.org/resource/article/959562,Elisa García,3,elisa_garcia
960171,http://idearq.org/resource/article/960171,Hermanfrid Schubart,1,hermanfrid_schubart
960171,http://idearq.org/resource/article/960171,Oswaldo Arteaga Matute,2,oswaldo_arteaga_matute
959982,http://idearq.org/resource/article/959982,Guillem Rosselló Bordoy,1,guillem_rossello_bordoy
958849,http://idearq.org/resource/article/958849,José Aparicio Pérez,1,jose_aparicio_perez
958849,http://idearq.org/resource/article/958849,Vicente Gurrea Crespo,2,vicente_gurrea_crespo
958849,http://idearq.org/resource/article/958849,S. Climent Mañó,3,s_climent_mano
960252,http://idearq.org/resource/article/960252,G. Nieto,1,g_nieto
960252,http://idearq.org/resource/article/960252,J. Clemente Martín,2,j_clemente_martin
958797,http://idearq.org/resource/article/958797,Michael J. Walker,1,michael_j_walker
958797,http://idearq.org/resource/article/958797,Pedro Antonio Lillo Carpio,2,pedro_antonio_lillo_carpio
959848,http://idearq.org/resource/article/959848,Catalina Galán Saulnier,1,catalina_galan_saulnier
959848,http://idearq.org/resource/article/959848,Ana Fernádez Vega,2,ana_fernadez_vega
958574,http://idearq.org/resource/article/958574,Gérard Nicolini,1,gerard_nicolini
958572,http://idearq.org/resource/article/958572,M. González-Ríos,1,m_gonzalez_rios
958572,http://idearq.org/resource/article/958572,Rafael Quirós Sánchez,2,rafael_quiros_sanchez
960177,http://idearq.org/resource/article/960177,Bernat Martí Oliver,1,bernat_marti_oliver
959637,http://idearq.org/resource/book/959637,Miguel Ángel de Blas Cortina,1,miguel_angel_de_blas_cortina
960059,http://idearq.org/resource/article/960059,Lluís Plantalamor Massanet,1,lluis_plantalamor_massanet
960059,http://idearq.org/resource/article/960059,Antoni López Pons,2,antoni_lopez_pons
960065,http://idearq.org/resource/article/960065,Guillem Rosselló Bordoy,1,guillem_rossello_bordoy
960065,http://idearq.org/resource/article/960065,Víctor M. Guerrero Ayuso,2,victor_m_guerrero_ayuso
958566,http://idearq.org/resource/article/958566,J. V. Pérez,1,j_v_perez
958566,http://idearq.org/resource/article/958566,J. Álvarez,2,j_alvarez
958566,http://idearq.org/resource/article/958566,A. Carrasco,3,a_carrasco
958566,http://idearq.org/resource/article/958566,B. Bernal,4,b_bernal
960017,http://idearq.org/resource/article/960017,Richard Burleigh,1,richard_burleigh
960017,http://idearq.org/resource/article/960017,Janet Ambers,2,janet_ambers
960017,http://idearq.org/resource/article/960017,Keith Matthews,3,keith_matthews
454740,http://idearq.org/resource/article/454740,"Veny Melià, Cristóbal",1,veny_melia_cristobal
958737,http://idearq.org/resource/article/958737,Vítor Oliveira Jorge,1,vitor_oliveira_jorge
958808,http://idearq.org/resource/article/958808,Jesús Altuna Etxabe,1,jesus_altuna_etxabe
958808,http://idearq.org/resource/article/958808,José María Merino,2,jose_maria_merino
958808,http://idearq.org/resource/article/958808,Jesús Altuna Etxabe,1,jesus_altuna_etxabe
958808,http://idearq.org/resource/article/958808,José María Merino,2,jose_maria_merino
959547,http://idearq.org/resource/article/959547,Antonio Arribas Palau,1,antonio_arribas_palau
959547,http://idearq.org/resource/article/959547,Fernando Ricardo Molina González,2,fernando_ricardo_molina_gonzalez
960311,http://idearq.org/resource/article/960311,Enriqueta Pons i Brun,1,enriqueta_pons_i_brun
959522,http://idearq.org/resource/article/959522,Janet Ambers,1,janet_ambers
959522,http://idearq.org/resource/article/959522,Keith Matthews,2,keith_matthews
959522,http://idearq.org/resource/article/959522,Richard Burleigh,3,richard_burleigh
959522,http://idearq.org/resource/article/959522,Janet Ambers,1,janet_ambers
959522,http://idearq.org/resource/article/959522,Keith Matthews,2,keith_matthews
959522,http://idearq.org/resource/article/959522,Richard Burleigh,3,richard_burleigh
959930,http://idearq.org/resource/article/959930,Ana Isabel Herce San Miguel,1,ana_isabel_herce_san_miguel
960293,http://idearq.org/resource/article/960293,Carlos L. Pérez Arrondo,1,carlos_l_perez_arrondo
959800,http://idearq.org/resource/article/959800,José Luis Escacena Carrasco,1,jose_luis_escacena_carrasco
959800,http://idearq.org/resource/article/959800,Gregorio de Frutos Reyes,2,gregorio_de_frutos_reyes
960088,http://idearq.org/resource/article/960088,Martínez Navarrete,1,martinez_navarrete
960088,http://idearq.org/resource/article/960088,María Isabel,2,maria_isabel
959807,http://idearq.org/resource/article/959807,Jacques Evin,1,jacques_evin
959807,http://idearq.org/resource/article/959807,Joelle Marechal,2,joelle_marechal
959807,http://idearq.org/resource/article/959807,Gerard Marien,3,gerard_marien
959567,http://idearq.org/resource/article/959567,María del Pilar Utrilla Miranda,1,maria_del_pilar_utrilla_miranda
959567,http://idearq.org/resource/article/959567,Vicente Baldellou Martínez,2,vicente_baldellou_martinez
960193,http://idearq.org/resource/article/960193,José Clemente Martín de la Cruz,1,jose_clemente_martin_de_la_cruz
959823,http://idearq.org/resource/article/959823,Fernando Fernández Gómez,1,fernando_fernandez_gomez
959823,http://idearq.org/resource/article/959823,J. Alonso de la Sierra Fernández,2,j_alonso_de_la_sierra_fernandez
960307,http://idearq.org/resource/article/960307,María del Carmen Priego Fernández del Campo,1,maria_del_carmen_priego_fernandez_del_campo
959517,http://idearq.org/resource/article/959517,Antonio Alvarez Núñez,1,antonio_alvarez_nunez
959889,http://idearq.org/resource/article/959889,Adriano Gómez Ruiz,1,adriano_gomez_ruiz
959569,http://idearq.org/resource/article/959569,G. Rosselló Bordoy,1,g_rossello_bordoy
959822,http://idearq.org/resource/article/959822,Fernando Fernández Gómez,1,fernando_fernandez_gomez
959707,http://idearq.org/resource/article/959707,Georgette Delibrias,1,georgette_delibrias
959707,http://idearq.org/resource/article/959707,M-T Guillier,2,m_t_guillier
959707,http://idearq.org/resource/article/959707,Jacques Labeyrie,3,jacques_labeyrie
959618,http://idearq.org/resource/article/959618,Michele Dauchot-Dehon,1,michele_dauchot_dehon
959618,http://idearq.org/resource/article/959618,Mark Van Strydonck,2,mark_van_strydonck
959618,http://idearq.org/resource/article/959618,Jos Heylen,3,jos_heylen
959727,http://idearq.org/resource/article/959727,Javier Luis Carrasco Rus,1,javier_luis_carrasco_rus
959727,http://idearq.org/resource/article/959727,Mauricio Pastor Muñoz,2,mauricio_pastor_munoz
959727,http://idearq.org/resource/article/959727,Juan Antonio Pachón Romero,3,juan_antonio_pachon_romero
