Topic,Count,Name,Representation,Representative_Docs
0,29,0_nombre_eta_eissn_cantabria,"['nombre', 'eta', 'eissn', 'cantabria', 'cueva', 'izan', 'yacimiento', 'dira', 'restos', 'bat']","['NOMBRE Cova NOMBRE contextos arqueológicos noreste peninsular conocidos perteneciente cronológicamente inicios neolítico presencia tres cavidades numerosos restos humanos cronología neolítica antigua hecho yacimiento lugar referencia prácticas funerarias realizadas aquellas primigenias comunidades agricultoras pastoras NOMBRE primeras dataciones inicios ofrecieron márgenes incertidumbre demasiado altos generaban ciertas dudas validez NOMBRE ello recientemente decidimos iniciar programa dataciones concretar cronología tres espacios funerarios documentados fecharon tres individuos espacio NOMBRE dataciones contextualización marco primeras prácticas funerarias noreste peninsular objetivo presente NOMBRE NOMBRE garaiko hasieran kokatu daitezkeen kontextu arkeologikoetatik hoberen ezagutzen denetako bat dugu Cova NOMBRE NOMBRE ere haitzulo honek dituen hiru geletan topatzen diren giza aztarna ugari eta aintzineko kronologiak lehen nekazal eta artzainei buruzko ikerke tarako erreferentzi bilakatu dute NOMBRE den lortu ziren lehen datazioek zeukaten ziurgarritasun marjin altuek beraien baliozkotazunari buruzko kezkak sortu zituzten NOMBRE eta datazio programa berri bat hastea erabaki genuen haitzuloaren hiru eremuen kronologia zehaztu ahal iza teko NOMBRE honekin gela bakoitzeko gizabanako baten laginak datatu ziren NOMBRE honen helburuak datazio hauen emaitzak eta hauekin NOMBRE NOMBRE lehen ehortze praktiken testuinguru barruan egindako interpretazioak azaltzea dira NOMBRE NOMBRE years ago information regarding funerary practices Neolithic communities negligible NOMBRE significantly thanks particularly Cova NOMBRE NOMBRE NOMBRE context Cova NOMBRE addressed one NOMBRE Neolithic contexts NOMBRE NOMBRE NOMBRE NOMBRE cavities numerous human remains NOMBRE exceptional record chronology cave reference funerary practices farming societies NOMBRE information contexts Cova NOMBRE currently excavated caves selected time burial NOMBRE individuals buried cavities probably accompanied tools tainers ornaments grave goods NOMBRE problem practically impossible assign elements dead even recognize others could part sediment bodies case description discovered materials presented characteristics recognize type artefacts could accompany buried value chronological marker define moment burials practiced NOMBRE radiocarbon dates Cova NOMBRE nineties margins validity doubtful NOMBRE reason recently radiocarbon dating programme order determine chronology funerary spaces NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE jfgibaja imf csic NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE morell berta gmail NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE diego20lopez gmail NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE aurelie zemour bordeaux montaigne NOMBRE NOMBRE aboschlloret gmail NOMBRE NOMBRE joseptarrus gmail NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE uab cat NOMBRE cronológicos cueva sepulcral neolítica NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE chronological neolithic burial cave NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE funerarias Cronología Neolítico NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE erritualak NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE Neolithic NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE eISSN NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE eISSN NOMBRE NOMBRE NOMBRE NEOLÍTICO NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE CRONOLOGÍA NOMBRE trabajo objetivo nue dataciones realizadas cuevas sepul crales referencia neolítico noreste península ibérica Cova NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE pocos contextos cueva documentado numerosas inhumaciones concreto NOMBRE consiguiente apor información suplementaria magnífica monografía publicó relación yacimiento apartado cronología humaciones documentadas NOMBRE NOMBRE NOMBRE primeras dataciones radiocarbónicas realizadas método convencional indicaban tres cavidades conforman cueva concreto primera muestras carbones tercera mues tras huesos humanos uso funerario finales mediados milenio cal NOMBRE convertía Cova NOMBRE yacimien tos neolíticos antiguos restos óseos humanos bien entonces diversas inhumaciones cueva inicios neolítico descubiertas noreste peninsular caso restos hallados Cova NOMBRE NOMBRE NOMBRE NOMBRE recientemente Cova NOMBRE NOMBRE NOMBRE siendo escasas evidencias funerarias tipo contextos periodo NOMBRE alii NOMBRE alii NOMBRE escasez humaciones cambiará siglos después proliferación manera sistemática ', 'NOMBRE NOMBRE NOMBRE cave NOMBRE NOMBRE Spain 1980s remains rock art dated Neolithic NOMBRE periods respectively NOMBRE thirty years neglect team brief intervention looters destroyed parts sediment fill cave NOMBRE refreshing disturbed surfaces examination undisturbed profile remains attributed NOMBRE NOMBRE partially depiction red horse probably dates NOMBRE period NOMBRE cueva NOMBRE NOMBRE NOMBRE España conocida años siglo pasado albergar restos arqueológicos Neolítico arte rupestre NOMBRE NOMBRE embargo tras treinta años abandono equipo cabo intervención urgencia después destrucción manos expoliadores parte sedimento arqueológico regularización limpieza perfil aportó gran cantidad restos adscritos NOMBRE NOMBRE équido rojo solutrense cuya parte inferior parcialmente cubierta sedimento arqueológico objeto NOMBRE NOMBRE kobazuloa NOMBRE NOMBRE NOMBRE joan den mendeko 80ko hamarkadatik ezaguna NOMBRE aztarna arkeolo gikoak eta NOMBRE aldiko labar artea biltzen dituelako NOMBRE hogeita hamar urtez abandonatuta egon ondoren gure taldeak urgentziazko esku hartzea egin behar izan zuen espoliatzaile batzuek sedimentu arkeologikoaren zati bat suntsitu ostean NOMBRE garbiketari eta erregula rizazioari esker NOMBRE aldiari atxikitako aztarna ugari topatu genituen NOMBRE NOMBRE aldiko ekido gorri baten irudia dokumentatu zuten NOMBRE beheko zatia gure ikerlanaren helburu izan den sedimentu arkeologikoarekin estalita egon zen partzialki NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE lidia_cabelloligero hotmail NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE Spain NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE Paleolithic cueva NOMBRE NOMBRE NOMBRE Spain NOMBRE NOMBRE NOMBRE arqueológicos Paleolítico superior cueva NOMBRE NOMBRE NOMBRE España NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE art NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE parietal NOMBRE NOMBRE NOMBRE penintsula NOMBRE aldia NOMBRE aldia horma artea NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE eISSN NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE eISSN NOMBRE NOMBRE NOMBRE cave located munici pality NOMBRE district NOMBRE NOMBRE approximately city centre situated northwest NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE situated distance coast NOMBRE falls NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE highest unit NOMBRE NOMBRE range NOMBRE cave part endokarstic system origin NOMBRE cave discovered chaeological survey undertaken NOMBRE NOMBRE treras NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE summer discoverers NOMBRE NOMBRE took excavations confirmed existence remains dated Neolithic NOMBRE groups speleologists NOMBRE NOMBRE collaborated exploration cave topographic survey inner galleries dis number pieces rock art stylistic criteria attributed NOMBRE period NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE muerzo cave NOMBRE NOMBRE NOMBRE cueva NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE plan NOMBRE cave excavation distribution rock art NOMBRE cueva NOMBRE áreas excavación distribución NOMBRE rupestre NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE PALEOLITHIC NOMBRE CUEVA NOMBRE NOMBRE NOMBRE SPAIN NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE eISSN NOMBRE regional government Andalusia declared cave NOMBRE NOMBRE NOMBRE NOMBRE moment number researchers NOMBRE NOMBRE analysed Neolithic cupation cave anthro pological perspective NOMBRE NOMBRE NOMBRE NOMBRE cave visited humans NOMBRE NOMBRE Neolithic NOMBRE NOMBRE undertook topographic examination cave NOMBRE NOMBRE ring evidence serious looting observed gallery hall concen tration red paintings detected partially sediments containing finds NOMBRE provincial authorities ini tiative NOMBRE NOMBRE asked team emergency intervention NOMBRE aim collect disturbed surface material refresh exposed surfaces examine undisturbed profile NOMBRE refreshing profile associated remains presented NOMBRE size examination numerous finds collected thropological faunal remains lithic artefacts ochre charcoal among finds recovered analyzed addition radiocarbon dates tained charcoal samples NOMBRE NOMBRE NOMBRE NOMBRE rried inside niche accessible hall cave referred NOMBRE NOMBRE addition collected surface niche entrance stone artefacts bones ornaments pendants position anthropic alterations looters inside niche NOMBRE referred referred NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE pre', 'NOMBRE NOMBRE Bronce región cantábrica centrado tradicionalmente objetos prestigio contextos funerarios dando lugar cuestión importantes lagunas acerca poblamiento actividades cotidianas estrategias subsistencia grupos humanos período presentamos evidencias recuperadas yacimiento NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE cuya excavación permitido reconstruir aspectos relativos modos vida base económica cultura material contexto medioambiental serie ocupaciones NOMBRE Bronce NOMBRE preliminares revelan existencia ocupaciones hábitat periódicas explotación recursos procedentes Valle Ebro costa atlántica contribuyendo reconstruir modos vida circulación bienes cotidianos norte península ibérica NOMBRE NOMBRE itsasoko ertzean NOMBRE NOMBRE ohizko ikerketa luxozko ondasunen eta hileta aztarnategien azterketara orekatu izan NOMBRE ondorioz gai historiko honi buruzko egungo egoeran hutsune larriak daude populatze eredua eguneroko bizimoduak eta estrategia ekono mikoak ezagutzeko NOMBRE honetan NOMBRE NOMBRE NOMBRE mendilerroa NOMBRE aztarnategiko NOMBRE NOMBRE okupazioen datuak aurkezten dira zeinen dusketari esker aztertu ahal izan ditugun aldi hartako bizimoduak oinarri ekonomikoak kultura materiala eta ingurumena NOMBRE behineko datuek bertan bizi okupazioak maiz ezarri zirela eta Ebro NOMBRE nahiz NOMBRE itsas ertzeko baliabideak erabili izan zirela adierazten dute modu honetan NOMBRE penintsulako iparraldean NOMBRE NOMBRE bizimoduen eta eguneroko ondasun zirkulazioaren ezagutzari lugunduz NOMBRE Bronze NOMBRE studies NOMBRE NOMBRE traditionally focused prestige goods funerary contexts lack information daily activities subsistence strategies human settlement regional scale evident state art NOMBRE achieved discoveries years allowing reconstruction aspects economic structure settlements material culture palaeoenvironment Bronze NOMBRE NOMBRE besides funerary practices discovered NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE revealed presence NOMBRE NOMBRE NOMBRE Bronze NOMBRE occupations NOMBRE presents characterization retrieved evidence preliminary evaluation envi ronment NOMBRE NOMBRE tunnel shaped cave located meters NOMBRE mountain range passage beneath NOMBRE NOMBRE watershed northern Iberia NOMBRE strategic character mountain demonstrated presence NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE jtapia aranzadi NOMBRE kalea NOMBRE SPAIN NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE Cantabria NOMBRE NOMBRE Cantabria 3DTS NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE Vasco NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE Vasco NOMBRE NOMBRE NOMBRE maa mis06 NOMBRE NOMBRE nuevo yacimiento NOMBRE Bronce norte península NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE aztarnategi berria NOMBRE penintsulako iparraldean NOMBRE NOMBRE Bronze NOMBRE NOMBRE peninsula NOMBRE NOMBRE NOMBRE habitación NOMBRE montaña Estratigrafía NOMBRE NOMBRE NOMBRE lítica NOMBRE ósea NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE egiturak NOMBRE habitata NOMBRE NOMBRE NOMBRE NOMBRE industria NOMBRE industria NOMBRE ingurumena NOMBRE NOMBRE NOMBRE NOMBRE structures NOMBRE habitat NOMBRE NOMBRE NOMBRE NOMBRE tools NOMBRE industry NOMBRE NOMBRE dates NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE eISSN NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE NOMBRE eISSN NOMBRE NOMBRE estudios NOMBRE reciente región cantábrica constituido tradicionalmente ámbito secundario comparación períodos NOMBRE especialmente Paleolítico NOMBRE NOMBRE sesgo resultado notable desequi librio cantidad calidad contextos dispo nibles ámbito cronológico escasa renovación enfoques aplica períodos recientes respecto tradicional resignado asumir pobreza evidencia dispo nible NOMBRE Bronce proponer esquemas interpretativos basados marginalidad área cantábrica respecto influencias culturales europea peninsular NOMBRE evidencias conocidas período región proceden hallazgos metálicos descontextua lizados NOMBRE ajuares estructu ras megalíticas NOMBRE NOMBRE yacimientos cueva NOMBRE NOMBRE NOMBRE pre dominan carácter sepulcral aunque casos podido actividades subsis tencia NOMBRE NOMBRE NOMBRE objetos diagnósticos tálicos cerámicos permitido correlación cala regional europea contrasta conocimiento casi absoluto modos vida organización social grupos humanos locales consecuencia predominio contextos cueva megalíticos favorecido perdure caracteriza ción sociedades grupos eminentemente ganaderos cierta jerarquía social subsidiarios comunidades agrícolas vecinas valle ']"
